"Freq [GHz]","dB(S(1,2)) []"
0.1,-0.00390249075764166
0.132222222222222,-0.00662002231133899
0.164444444444444,-0.0100505961148399
0.196666666666667,-0.0141648550181359
0.228888888888889,-0.0189278127114946
0.261111111111111,-0.0242992849499077
0.293333333333333,-0.0302343905196083
0.325555555555556,-0.0366841187963202
0.357777777777778,-0.0435959605219367
0.39,-0.0509145982692251
0.422222222222222,-0.0585826529576391
0.454444444444444,-0.0665414827070835
0.486666666666667,-0.0747320302437109
0.518888888888889,-0.0830957149727727
0.551111111111111,-0.0915753656739199
0.583333333333333,-0.100116189518963
0.615555555555556,-0.108666772724434
0.647777777777778,-0.117180107596338
0.68,-0.125614639970807
0.712222222222222,-0.133935330073998
0.744444444444444,-0.142114718598925
0.776666666666667,-0.150133988315071
0.808888888888889,-0.157984009791768
0.841111111111111,-0.165666357846069
0.873333333333333,-0.17319428315621
0.905555555555556,-0.180593621170647
0.937777777777778,-0.187903618071868
0.97,-0.195177651230709
1.00222222222222,-0.202457587334344
1.03444444444444,-0.209381850460609
1.06666666666667,-0.216249099174903
1.09888888888889,-0.223089368236157
1.13111111111111,-0.229937214811967
1.16333333333333,-0.236831494380899
1.19555555555556,-0.243815124629578
1.22777777777778,-0.250934841225227
1.26,-0.258240948682472
1.29222222222222,-0.265787068774756
1.32444444444444,-0.2736298880816
1.35666666666667,-0.281828905332468
1.38888888888889,-0.290446178229591
1.42111111111111,-0.299546068433505
1.45333333333333,-0.309194982407604
1.48555555555556,-0.319461104876611
1.51777777777778,-0.33041412079668
1.55,-0.342124921001591
1.58222222222222,-0.354665286120599
1.61444444444444,-0.368107542999846
1.64666666666667,-0.38252418773753
1.67888888888889,-0.397987469598348
1.71111111111111,-0.414568930531365
1.74333333333333,-0.432338895797726
1.77555555555556,-0.451365912329044
1.80777777777778,-0.471716132880342
1.84,-0.493452645795885
1.87222222222222,-0.516634752238893
1.90444444444444,-0.541317194997469
1.93666666666667,-0.567549345404718
1.96888888888889,-0.595374357419192
2.00111111111111,-0.624828300410169
2.03333333333333,-0.655939284576589
2.06555555555556,-0.688726595090529
2.09777777777778,-0.723199852886028
2.13,-0.759358221409677
2.16222222222222,-0.797189679519152
2.19444444444444,-0.836670380988349
2.22666666666667,-0.877764120706135
2.25888888888889,-0.920421926621648
2.29111111111111,-0.964581794808783
2.32333333333333,-1.01016858274315
2.35555555555556,-1.05709407308858
2.38777777777778,-1.10525721708544
2.42,-1.15454456315252
2.45222222222222,-1.20483087270442
2.48444444444444,-1.25597992160025
2.51666666666667,-1.30784548222688
2.54888888888889,-1.36027247811716
2.58111111111111,-1.41309830032665
2.61333333333333,-1.46615427263071
2.64555555555556,-1.51926725101212
2.67777777777778,-1.57226134191239
2.71,-1.62495972330336
2.74222222222222,-1.67718655275715
2.77444444444444,-1.72876894727802
2.80666666666667,-1.77953902061264
2.83888888888889,-1.82933596496035
2.87111111111111,-1.87800816533398
2.90333333333333,-1.92541533613635
2.93555555555556,-1.97143067067928
2.96777777777778,-2.01594299523883
3,-2.05885891967424
