"Freq [GHz]","mag(S(2,1)) []"
0.1,0.998668142009111
0.102902902902903,0.998657347592627
0.105805805805806,0.998646234233581
0.108708708708709,0.998634801084745
0.111611611611612,0.998623047276058
0.114514514514515,0.998610971914682
0.117417417417417,0.998598574085061
0.12032032032032,0.998585852848981
0.123223223223223,0.998572807245634
0.126126126126126,0.99855943629168
0.129029029029029,0.998545738981311
0.131931931931932,0.998531714286316
0.134834834834835,0.998517361156149
0.137737737737738,0.998502678517992
0.140640640640641,0.998487665276832
0.143543543543544,0.998472320315522
0.146446446446446,0.998456642494859
0.149349349349349,0.998440630653649
0.152252252252252,0.998424283608785
0.155155155155155,0.99840760015532
0.158058058058058,0.998390579066539
0.160960960960961,0.998373219094037
0.163863863863864,0.998355518967794
0.166766766766767,0.998337477396255
0.16966966966967,0.998319093066403
0.172572572572573,0.998300364643845
0.175475475475475,0.998281290772886
0.178378378378378,0.99826187007661
0.181281281281281,0.998242101156966
0.184184184184184,0.998221982594844
0.187087087087087,0.998201512950163
0.18998998998999,0.998180690761949
0.192892892892893,0.998159514548424
0.195795795795796,0.998137982807085
0.198698698698699,0.998116094014796
0.201601601601602,0.998093846627866
0.204504504504505,0.998071239082143
0.207407407407407,0.998048269793094
0.21031031031031,0.998024937155895
0.213213213213213,0.998001239545521
0.216116116116116,0.997977175316828
0.219019019019019,0.997952742804649
0.221921921921922,0.997927940323876
0.224824824824825,0.997902766169553
0.227727727727728,0.997877218616967
0.230630630630631,0.997851295921732
0.233533533533534,0.997824996319885
0.236436436436436,0.997798318027974
0.239339339339339,0.997771259243149
0.242242242242242,0.997743818143254
0.245145145145145,0.997715992886914
0.248048048048048,0.997687781613633
0.250950950950951,0.997659182443881
0.253853853853854,0.997630193479185
0.256756756756757,0.997600812802224
0.25965965965966,0.997571038476921
0.262562562562563,0.997540868548531
0.265465465465465,0.997510301043737
0.268368368368368,0.99747933397074
0.271271271271271,0.997447965319354
0.274174174174174,0.997416193061096
0.277077077077077,0.997384015149278
0.27997997997998,0.997351429519101
0.282882882882883,0.997318434087746
0.285785785785786,0.99728502675447
0.288688688688689,0.997251205400692
0.291591591591592,0.99721696789009
0.294494494494495,0.997182312068694
0.297397397397397,0.997147235764974
0.3003003003003,0.997111736789937
0.303203203203203,0.997075812937215
0.306106106106106,0.997039461983161
0.309009009009009,0.997002681686936
0.311911911911912,0.996965469790607
0.314814814814815,0.996927824019236
0.317717717717718,0.99688974208097
0.320620620620621,0.996851221667137
0.323523523523523,0.996812260452332
0.326426426426427,0.996772856094515
0.329329329329329,0.996733006235098
0.332232232232232,0.996692708499039
0.335135135135135,0.996651960494931
0.338038038038038,0.996610759815095
0.340940940940941,0.996569104035672
0.343843843843844,0.996526990716712
0.346746746746747,0.996484417402266
0.34964964964965,0.996441381620479
0.352552552552553,0.99639788088368
0.355455455455456,0.996353912688469
0.358358358358358,0.996309474515815
0.361261261261261,0.996264563831143
0.364164164164164,0.996219178084427
0.367067067067067,0.996173314710278
0.36996996996997,0.996126971128039
0.372872872872873,0.996080144741874
0.375775775775776,0.996032832940859
0.378678678678679,0.995985033099075
0.381581581581582,0.995936742575701
0.384484484484484,0.995887958715099
0.387387387387387,0.995838678846915
0.39029029029029,0.995788900286165
0.393193193193193,0.995738620333326
0.396096096096096,0.995687836274435
0.398998998998999,0.995636545381177
0.401901901901902,0.995584744910978
0.404804804804805,0.995532432107101
0.407707707707708,0.995479604198738
0.410610610610611,0.995426258401101
0.413513513513514,0.995372391915525
0.416416416416416,0.995318001929554
0.419319319319319,0.995263085617041
0.422222222222222,0.995207640138243
0.425125125125125,0.995151662639919
0.428028028028028,0.995095150255421
0.430930930930931,0.995038100104802
0.433833833833834,0.994980509294903
