"Freq [GHz]","mag(S(2,1)) []"
0.001,0.901209281874411
0.101,0.824701409364275
0.201,0.802585907581569
0.301,0.770540213637295
0.401,0.730795162123155
0.501,0.686616967546483
0.601,0.640998151292375
0.701,0.596286476464343
0.801,0.554106123461401
0.901,0.515436212046102
1.001,0.480753499890024
