"Freq [GHz]","mag(S(2,1)) [] - rhe='5.5mm'","mag(S(2,1)) [] - rhe='6mm'","mag(S(2,1)) [] - rhe='6.5mm'","mag(S(2,1)) [] - rhe='7mm'","mag(S(2,1)) [] - rhe='7.5mm'","mag(S(2,1)) [] - rhe='8mm'","mag(S(2,1)) [] - rhe='8.5mm'","mag(S(2,1)) [] - rhe='9mm'","mag(S(2,1)) [] - rhe='9.5mm'","mag(S(2,1)) [] - rhe='10mm'","mag(S(2,1)) [] - rhe='10.5mm'","mag(S(2,1)) [] - rhe='11.5mm'"
2.27951951951952,0.998449235667978,0.99630269101463,0.991974727274842,0.985355238925499,0.974353857219379,0.957058474663859,0.931403714914964,0.893947884990215,0.841234947741428,0.765833341657141,0.659968373712985,0.268575317250685
2.28252152152152,0.998422496838429,0.996255980023913,0.991897701365745,0.985239674758832,0.974184297397255,0.956818137334742,0.931072406210854,0.893510209024264,0.840683083288444,0.765175027385905,0.659253959197699,0.268218927622031
2.28552352352352,0.998395374627422,0.996208762568237,0.991820015169065,0.985123290450995,0.974013750076646,0.956576717864106,0.930739872061237,0.893071368576644,0.840130335903085,0.76451639686583,0.658540084390275,0.267863769523544
2.28852552552553,0.998367866009354,0.996161035787524,0.991741666214274,0.985006084252679,0.973842214816678,0.956334218132401,0.930406116852721,0.892631371696383,0.839576717484179,0.763857464578152,0.657826762739786,0.267509843168143
2.29152752752753,0.998339967970693,0.996112796842885,0.991662652064944,0.984888054462991,0.973669691241783,0.956090640084152,0.930071145066682,0.892190226527111,0.839022240003623,0.763198245030438,0.657114007663332,0.267157148754074
2.29452952952953,0.998311677510511,0.996064042917176,0.991582970319368,0.984769199430045,0.973496179042224,0.955845985728058,0.929734961279305,0.891747941306647,0.83846691550548,0.762538752755433,0.656401832545191,0.266805686464957
2.29753153153153,0.998282991641006,0.996014771215562,0.991502618611174,0.984649517551573,0.973321677974618,0.955600257137093,0.929397570161609,0.891304524366568,0.837910756105062,0.761879002309912,0.655690250735988,0.266455456469845
2.30053353353353,0.998253907388035,0.995964978966073,0.991421594609935,0.984529007275521,0.973146187862442,0.955353456448608,0.929058976479462,0.890859984131765,0.837353773988014,0.761219008273532,0.654979275551861,0.266106458923271
2.30353553553554,0.998224421791644,0.995914663420164,0.991339896021779,0.984407667100638,0.972969708596549,0.955105585864415,0.92871918509358,0.890414329119984,0.836795981409384,0.76055878524768,0.654268920273642,0.265758693965303
2.30653753753754,0.998194531906596,0.995863821853278,0.991257520590004,0.984285495577075,0.972792240135652,0.954856647650875,0.928378200959516,0.889967567941361,0.836237390692678,0.75989834785432,0.653559198146048,0.265412161721596
