"Freq [GHz]","mag(S(2,1)) [] - rhe='5.5mm'","mag(S(2,1)) [] - rhe='6mm'","mag(S(2,1)) [] - rhe='6.5mm'","mag(S(2,1)) [] - rhe='7mm'","mag(S(2,1)) [] - rhe='7.5mm'","mag(S(2,1)) [] - rhe='8mm'","mag(S(2,1)) [] - rhe='8.5mm'","mag(S(2,1)) [] - rhe='9mm'","mag(S(2,1)) [] - rhe='9.5mm'","mag(S(2,1)) [] - rhe='10mm'","mag(S(2,1)) [] - rhe='10.5mm'","mag(S(2,1)) [] - rhe='11.5mm'"
0.034022022022022,0.999990281653971,0.999986409070847,0.999980551805998,0.999973039690471,0.999961910373698,0.99994431087757,0.999918388512277,0.999877736673569,0.999810228624209,0.999681583617132,0.999394640348837,0.977640048702505
0.037024024024024,0.999988633452202,0.999983674114509,0.999975999748203,0.999966146388086,0.999951400905685,0.999927966018142,0.99989328361934,0.999838711029769,0.999747980943539,0.99957479917197,0.999188308874672,0.970925009896357
0.040026026026026,0.999986862526729,0.999980731745009,0.999971105136651,0.999958736695075,0.999940109557288,0.999910415220888,0.999866343842471,0.999796867481565,0.999681307966209,0.99946060796119,0.998968285996491,0.964340685854856
0.043028028028028,0.999984969409182,0.99997758582626,0.999965877598479,0.999950827873628,0.999928066605235,0.999891711336376,0.999837658180124,0.999752356048603,0.999610467168794,0.999339489341008,0.998735600301701,0.957937832863649
0.04603003003003,0.999982955172904,0.999974240743438,0.999960327324118,0.999942437730916,0.999915302724978,0.999871907196921,0.999807314757734,0.999705324264941,0.999535710550557,0.999211910880128,0.998491252329681,0.951753249486261
0.049032032032032,0.999980821295658,0.999970701303972,0.999954465018383,0.999933584642705,0.999901849143771,0.999851055995247,0.999775401558392,0.999655918450529,0.999457286722896,0.999078331692825,0.998236219346185,0.945811825524105
0.052034034034034,0.999978569568203,0.999966972669391,0.99994830185068,0.999924287529095,0.999887737661859,0.999829211384341,0.999742006643865,0.999604284104679,0.999375441523949,0.998939203228016,0.997971455536856,0.940128593923016
0.055036036036036,0.999976202031399,0.999963060304672,0.999941849403667,0.999914565801,0.999873000595227,0.999806427413772,0.999707218079976,0.999550565796604,0.999290417801469,0.998794968660013,0.997697889822034,0.934710654231577
0.058038038038038,0.99997372093137,0.999958969937704,0.999935119620047,0.999904439287742,0.999857670669848,0.999782758367421,0.999671123687785,0.999494906766791,0.999202454731674,0.998646061536785,0.997416422548748,0.929558893140637
0.06104004004004,0.999971128686287,0.999954707524643,0.999928124747375,0.999893928151841,0.999841780884938,0.999758258540944,0.999633810692489,0.999437448366232,0.999111786892679,0.998492904074577,0.997127921796455,0.92466946961104
0.064042042042042,0.99996842786074,0.999950279218649,0.999920877280835,0.99988305279472,0.999825364356008,0.999732981982564,0.99959536531446,0.999378329411892,0.999018643226933,0.998335905335873,0.996833219734871,0.920035060612318
0.067044044044044,0.999965621145109,0.999945691340501,0.999913389904037,0.999871833755744,0.999808454144611,0.999706982212391,0.99955587233096,0.999317685508476,0.998923245977564,0.998175459437541,0.996533109293532,0.915645881156177
0.070046046046046,0.999962711338268,0.999940950350136,0.999905675427888,0.999860291606236,0.99979108307946,0.999680311930469,0.999515414627514,0.999255648369306,0.998825809653217,0.99801194388031,0.996228341291266,0.911490501905911
0.0730480480480481,0.999959701332488,0.999936062818524,0.999897746727634,0.999848446839645,0.999773283572228,0.99965302272069,0.999474072751988,0.999192345158322,0.998726540056642,0.997845718054946,0.995919622101965,0.907556491661045
0.0760500500500501,0.99995659409982,0.999931035399493,0.999889616678181,0.99983631975878,0.99975508743045,0.999625164755725,0.999431924480556,0.999127897868048,0.998625633399504,0.997677121956675,0.995607611885456,0.903830912443502
0.0790520520520521,0.999953392679413,0.999925874801257,0.999881298087799,0.999823930360827,0.999736525669439,0.999596786506873,0.999389044402128,0.999062422743496,0.99852327551706,0.997506475123117,0.995292923380507,0.900300693221857
0.0820540540540541,0.999950100165445,0.999920587757492,0.999872803630343,0.999811298220744,0.999717628324724,0.99956793446177,0.999345503525977,0.998996029758525,0.998419641190143,0.997334075799587,0.994976121235578,0.896952905530323
0.0850560560560561,0.999946719695397,0.999915180997852,0.999864145776117,0.999798442373576,0.999698424266265,0.999538652852299,0.999301368915948,0.998928822148611,0.99831489357738,0.997160200327594,0.99465772183897,0.893774961042401
0.0880580580580581,0.999943254438509,0.999909661217859,0.99985533672149,0.99978538119615,0.99967894101551,0.999508983394513,0.999256703353599,0.998860896002087,0.998209183757186,0.996985102746704,0.994338193601282,0.890754747958446
0.0910600600600601,0.999939707584285,0.999904035048141,0.999846388317438,0.99977213228858,0.999659204566217,0.999478965042008,0.999211565031829,0.998792339910384,0.998102650376657,0.996809014595985,0.994017957638242,0.887880720093417
0.0940620620620621,0.999936082330956,0.99989830902299,0.999837311997098,0.999758712355979,0.999639239209819,0.999448633753867,0.999166007279861,0.998723234676717,0.997995419402633,0.996632144898735,0.993697388800052,0.885141949917364
0.0970640640640641,0.999932381873848,0.999892489548228,0.999828118702505,0.999745137090753,0.999619067366054,0.999418022278033,0.999120078319965,0.998653653081684,0.997887603968865,0.996454680312547,0.993376816993548,0.882528154543204
0.100066066066066,0.999928626832753,0.999886621472504,0.999818895952968,0.999731547925633,0.999598917661998,0.999387505625149,0.999074387253302,0.998584605048923,0.997779368111167,0.996276849663124,0.993056582951461,0.880029697741881
0.103068068068068,0.999925569080683,0.999882367724732,0.999812967898545,0.999723416007482,0.999587776947054,0.999372011536122,0.999053400012162,0.998556963361999,0.997673316178468,0.996101262799987,0.992738854216019,0.877637393060727
0.10607007007007,0.999922426525492,0.999877995942576,0.999806875008232,0.999715057191902,0.999576323615446,0.999356078341188,0.999031807753566,0.99852849611835,0.99756646160422,0.995924906344784,0.992421064697571,0.875343030367225
0.109072072072072,0.99991919965002,0.999873506790499,0.999800618176774,0.999706472638528,0.999564559105769,0.99933970767946,0.999009611858157,0.998499202841817,0.997458897219159,0.995747930623242,0.992103464539182,0.873138839287954
0.112074074074074,0.999915888950356,0.99986890095093,0.999794198322874,0.999697663537981,0.999552484895375,0.999322901235926,0.998986813752259,0.99846908307992,0.997350709873222,0.995570473720397,0.99178627684177,0.871017618768428
0.115076076076076,0.999912494935787,0.999864179124175,0.999787616389046,0.999688631111672,0.999540102500159,0.99930566074135,0.998963414908338,0.998438136406717,0.997241980532113,0.99539266188139,0.991469699088434,0.86897270503707
0.118078078078078,0.999909018128747,0.999859342028316,0.999780873341463,0.999679376611608,0.99952741347434,0.999287987972158,0.998939416845472,0.998406362425699,0.997132784401934,0.995214609954309,0.991153904608013,0.866997938473908
0.12108008008008,0.999905459064758,0.999854390399115,0.999773970169808,0.999669901320187,0.999514419410236,0.99926988475033,0.998914821129834,0.99837376077273,0.997023191077901,0.99503642186598,0.990839044057122,0.865087630380747
0.124082082082082,0.999901818292376,0.999849324989917,0.999766907887114,0.999660206549989,0.999501121938033,0.99925135294328,0.998889629375167,0.998340331119007,0.996913264713314,0.994858191122393,0.990525246902713,0.863236530359935
0.127084084084084,0.999898096373132,0.99984414657154,0.99975968752961,0.999650293643568,0.999487522725554,0.999232394463739,0.998863843243276,0.99830607317406,0.996803064205239,0.994680001326244,0.990212622889921,0.861439794788298
0.130086086086086,0.999894293881474,0.999838855932172,0.999752310156552,0.99964016397323,0.999473623478013,0.99921301126963,0.99883746444452,0.998270986688775,0.996692643393582,0.994501926704913,0.989901263482418,0.85969295670636
0.133088088088088,0.999890411404702,0.999833453877265,0.999744776850057,0.999629818940814,0.99945942593777,0.999193205363941,0.998810494738306,0.998235071458436,0.9965820512705,0.994324032642956,0.989591243264782,0.857991897318496
0.13609009009009,0.99988644954291,0.999827941229421,0.999737088714933,0.999619259977465,0.999444931884084,0.999172978794591,0.998782935933586,0.998198327325791,0.996471332197384,0.994146376213949,0.989282621298488,0.856332819207704
0.139092092092092,0.999882408908919,0.99982231882828,0.999729246878505,0.999608488543398,0.999430143132846,0.999152333654298,0.998754789889366,0.998160754184138,0.996360526126887,0.993969006707248,0.988975442424976,0.854712221301687
